state,account_length,area_code,international_plan,voice_mail_plan,number_vmail_messages,total_day_minutes,total_day_calls,total_day_charge,total_eve_minutes,total_eve_calls,total_eve_charge,total_night_minutes,total_night_calls,total_night_charge,total_intl_minutes,total_intl_calls,total_intl_charge,number_customer_service_calls,total_calls,total_minutes,ratio_calls,ratio_minutes,avg_day_minutes,avg_eve_minutes,avg_night_minutes,total_local_charge,ratio_charge
29,110,2,0,1,0,148.5,115,25.25,276.4,84,23.49,193.6,112,8.71,12.4,3,3.35,1,311,618.5,0.00964630225080386,0.020048504446240907,1.35,2.5127272727272727,1.76,57.449999999999996,0.05831157528285466
24,120,0,0,0,39,200.3,68,34.05,220.4,97,18.73,253.8,116,11.42,10.5,4,2.84,0,281,674.5,0.014234875444839857,0.015567086730911787,1.6691666666666667,1.8366666666666667,2.115,64.2,0.044236760124610586
28,157,0,0,0,28,192.6,107,32.74,195.5,74,16.62,109.7,139,4.94,6.8,5,1.84,3,320,497.8,0.015625,0.013660104459622338,1.2267515923566878,1.2452229299363058,0.6987261146496816,54.3,0.03388581952117864
39,103,2,0,1,0,246.5,47,41.91,195.5,84,16.62,200.5,96,9.02,11.7,4,3.16,1,227,642.5,0.01762114537444934,0.018210116731517508,2.3932038834951457,1.8980582524271845,1.9466019417475728,67.55,0.04678016284233901
39,117,1,1,1,0,167.1,86,28.41,177.5,87,15.09,249.4,132,11.22,14.1,7,3.81,2,305,594.0,0.022950819672131147,0.023737373737373738,1.4282051282051282,1.517094017094017,2.1316239316239316,54.72,0.06962719298245615
5,121,1,0,1,0,181.5,121,30.86,218.4,98,18.56,161.6,103,7.27,8.5,5,2.3,1,322,561.5,0.015527950310559006,0.015138023152270703,1.5,1.8049586776859505,1.3355371900826445,56.69,0.040571529370259304
8,145,1,0,0,43,257.7,97,43.81,162.1,95,13.78,286.9,86,12.91,11.1,4,3.0,2,278,706.6999999999999,0.014388489208633094,0.015706806282722516,1.7772413793103448,1.1179310344827587,1.9786206896551723,70.5,0.0425531914893617
9,113,1,0,1,0,193.8,99,32.95,221.4,125,18.82,172.3,67,7.75,10.6,6,2.86,1,291,587.5,0.020618556701030927,0.018042553191489362,1.7150442477876107,1.9592920353982302,1.524778761061947,59.52,0.048051075268817196
44,117,0,0,1,0,102.8,119,17.48,206.7,91,17.57,299.0,105,13.46,10.1,7,2.73,1,315,608.5,0.022222222222222223,0.016598192276088743,0.8786324786324786,1.7666666666666666,2.5555555555555554,48.51,0.05627705627705628
0,65,1,0,1,0,187.9,116,31.94,157.6,117,13.4,227.3,86,10.23,7.5,6,2.03,1,319,572.8,0.018808777429467086,0.013093575418994415,2.890769230769231,2.4246153846153846,3.496923076923077,55.57000000000001,0.03653050206946193
8,56,0,0,1,0,226.0,112,38.42,248.5,118,21.12,140.5,142,6.32,6.9,11,1.86,1,372,615.0,0.02956989247311828,0.011219512195121953,4.035714285714286,4.4375,2.5089285714285716,65.86000000000001,0.02824172487093835
2,96,0,0,1,0,260.4,115,44.27,146.0,46,12.41,269.5,87,12.13,11.5,4,3.11,5,248,675.9,0.016129032258064516,0.01701435123538985,2.7125,1.5208333333333333,2.8072916666666665,68.81,0.0451969190524633
5,151,1,0,1,0,178.7,116,30.38,292.1,138,24.83,265.9,101,11.97,9.8,4,2.65,0,355,736.7,0.011267605633802818,0.013302565494773991,1.1834437086092715,1.9344370860927154,1.7609271523178807,67.17999999999999,0.03944626376897887
0,83,0,0,1,0,337.4,120,57.36,227.4,116,19.33,153.9,114,6.93,15.8,7,4.27,0,350,718.6999999999999,0.02,0.021984138026993186,4.065060240963855,2.7397590361445783,1.8542168674698796,83.62,0.05106433867495814
13,139,2,0,0,23,157.6,129,26.79,247.0,96,21.0,259.2,112,11.66,13.7,2,3.7,0,337,663.8,0.005934718100890208,0.020638746610424828,1.1338129496402878,1.776978417266187,1.8647482014388488,59.45,0.06223717409587889
4,6,2,0,1,0,183.6,117,31.21,256.7,72,21.82,178.6,79,8.04,10.2,2,2.75,1,268,618.9,0.007462686567164179,0.016480853126514785,30.599999999999998,42.78333333333333,29.766666666666666,61.07,0.04503029310627149
15,115,2,0,0,24,142.1,124,24.16,183.4,129,15.59,164.8,114,7.42,9.6,4,2.59,1,367,490.3,0.010899182561307902,0.019579849071996735,1.2356521739130435,1.5947826086956522,1.4330434782608696,47.17,0.05490778036887852
13,141,0,0,1,0,217.1,110,36.91,241.5,111,20.53,253.5,103,11.41,12.0,6,3.24,0,324,712.1,0.018518518518518517,0.016851565791321445,1.5397163120567376,1.7127659574468086,1.797872340425532,68.85,0.04705882352941177
28,62,0,0,1,0,98.9,103,16.81,135.4,122,11.51,236.6,82,10.65,12.2,1,3.29,1,307,470.9,0.003257328990228013,0.02590783605861117,1.5951612903225807,2.1838709677419357,3.8161290322580643,38.97,0.08442391583269182
23,185,2,0,0,31,189.8,126,32.27,163.3,133,13.88,264.8,126,11.92,7.5,3,2.03,1,385,617.9000000000001,0.007792207792207792,0.012137886389383394,1.025945945945946,0.8827027027027028,1.4313513513513514,58.07000000000001,0.034957809540210084
38,148,0,0,1,0,202.0,102,34.34,243.2,128,20.67,261.3,90,11.76,10.9,3,2.94,1,320,706.5,0.009375,0.015428167020523709,1.364864864864865,1.6432432432432431,1.7655405405405407,66.77000000000001,0.04403175078628126
17,94,1,0,0,38,170.1,124,28.92,193.3,116,16.43,105.9,73,4.77,12.8,4,3.46,1,313,469.29999999999995,0.012779552715654952,0.027274664393777973,1.8095744680851062,2.0563829787234043,1.1265957446808512,50.120000000000005,0.06903431763766958
43,32,2,0,1,0,230.9,87,39.25,187.4,90,15.93,154.0,53,6.93,6.3,2,1.7,0,230,572.3,0.008695652173913044,0.01100821247597414,7.215625,5.85625,4.8125,62.11,0.027370793753018836
16,68,1,0,1,0,237.1,105,40.31,223.5,105,19.0,97.4,79,4.38,13.2,2,3.56,1,289,558.0,0.006920415224913495,0.023655913978494623,3.486764705882353,3.286764705882353,1.4323529411764706,63.690000000000005,0.055895745014915996
36,25,0,0,1,0,119.3,87,20.28,211.5,101,17.98,268.9,86,12.1,10.5,4,2.84,3,274,599.7,0.014598540145985401,0.017508754377188594,4.772,8.46,10.755999999999998,50.36000000000001,0.05639396346306592
27,65,0,0,1,0,116.8,87,19.86,178.9,93,15.21,182.4,150,8.21,14.1,2,3.81,1,330,478.1,0.006060606060606061,0.029491738130098304,1.7969230769230768,2.7523076923076926,2.806153846153846,43.28,0.08803142329020333
5,179,1,0,1,0,219.2,92,37.26,149.4,125,12.7,244.7,104,11.01,6.1,5,1.65,0,321,613.3,0.01557632398753894,0.009946192727865646,1.2245810055865922,0.83463687150838,1.3670391061452514,60.96999999999999,0.027062489749056916
44,94,0,0,1,0,252.6,104,42.94,169.0,125,14.37,170.9,106,7.69,11.1,7,3.0,2,335,592.5,0.020895522388059702,0.018734177215189874,2.6872340425531913,1.797872340425532,1.8180851063829788,65.0,0.046153846153846156
35,62,0,0,1,0,147.1,91,25.01,190.4,107,16.18,195.2,115,8.78,12.2,3,3.29,0,313,532.7,0.009584664536741214,0.02290219635817533,2.3725806451612903,3.070967741935484,3.148387096774193,49.97,0.06583950370222133
25,116,1,0,1,0,173.5,93,29.5,194.1,76,16.5,208.0,112,9.36,16.2,10,4.37,3,281,575.6,0.03558718861209965,0.028144544822793605,1.4956896551724137,1.6732758620689654,1.793103448275862,55.36,0.0789378612716763
45,70,1,0,1,0,232.1,122,39.46,292.3,112,24.85,201.2,112,9.05,0.0,0,0.0,3,346,725.5999999999999,0.0,0.0,3.315714285714286,4.175714285714286,2.874285714285714,73.36,0.0
6,94,2,1,0,23,197.1,125,33.51,214.5,136,18.23,282.2,103,12.7,9.5,5,2.57,4,364,693.8,0.013736263736263736,0.013692706831940042,2.0968085106382977,2.2819148936170213,3.002127659574468,64.44,0.0398820608317815
22,126,0,0,1,0,58.2,94,9.89,138.7,118,11.79,136.8,91,6.16,11.9,1,3.21,5,303,333.7,0.0033003300330033004,0.035660773149535516,0.46190476190476193,1.1007936507936507,1.0857142857142859,27.84,0.11530172413793104
11,67,1,0,0,36,115.6,111,19.65,237.7,94,20.2,169.9,103,7.65,9.9,12,2.67,2,308,523.1999999999999,0.03896103896103896,0.018922018348623858,1.725373134328358,3.547761194029851,2.535820895522388,47.49999999999999,0.05621052631578948
21,19,1,0,1,0,186.1,98,31.64,254.3,57,21.62,214.0,127,9.63,14.6,7,3.94,2,282,654.4,0.024822695035460994,0.02231051344743276,9.794736842105262,13.38421052631579,11.263157894736842,62.89000000000001,0.06264906980442041
13,170,2,1,1,0,259.9,68,44.18,245.0,122,20.83,134.4,121,6.05,8.4,3,2.27,3,311,639.3,0.00964630225080386,0.013139371187236041,1.5288235294117645,1.4411764705882353,0.7905882352941177,71.05999999999999,0.03194483535040811
36,73,0,0,1,0,214.3,145,36.43,268.5,135,22.82,241.2,92,10.85,10.8,13,2.92,1,372,724.0,0.03494623655913978,0.014917127071823206,2.9356164383561647,3.6780821917808217,3.304109589041096,70.1,0.04165477888730385
11,106,1,0,1,0,158.7,74,26.98,64.3,139,5.47,198.5,103,8.93,10.2,4,2.75,1,316,421.5,0.012658227848101266,0.024199288256227757,1.4971698113207546,0.6066037735849056,1.8726415094339623,41.38,0.06645722571290479
17,93,0,0,1,0,271.6,71,46.17,229.4,108,19.5,77.3,121,3.48,10.9,3,2.94,2,300,578.3,0.01,0.018848348607988934,2.920430107526882,2.466666666666667,0.8311827956989247,69.15,0.042516268980477216
34,51,1,0,1,0,232.4,109,39.51,187.4,95,15.93,231.2,107,10.4,9.1,3,2.46,1,311,651.0,0.00964630225080386,0.013978494623655913,4.556862745098039,3.674509803921569,4.533333333333333,65.84,0.037363304981773995
14,130,0,0,1,0,176.9,109,30.07,90.7,104,7.71,238.0,69,10.71,9.5,2,2.57,1,282,505.6,0.0070921985815602835,0.018789556962025316,1.3607692307692307,0.6976923076923077,1.8307692307692307,48.49,0.05300061868426479
40,80,1,0,1,0,209.9,74,35.68,195.1,77,16.58,208.2,119,9.37,8.8,4,2.38,2,270,613.2,0.014814814814814815,0.014350945857795174,2.6237500000000002,2.4387499999999998,2.6025,61.629999999999995,0.038617556384877495
10,94,0,0,1,0,137.5,118,23.38,203.2,88,17.27,150.0,131,6.75,13.4,2,3.62,0,337,490.7,0.005934718100890208,0.027307927450580805,1.4627659574468086,2.1617021276595745,1.5957446808510638,47.4,0.07637130801687764
2,118,1,0,0,23,289.5,52,49.22,166.6,111,14.16,119.1,88,5.36,9.5,4,2.57,1,251,575.2,0.01593625498007968,0.01651599443671766,2.4533898305084745,1.411864406779661,1.009322033898305,68.74,0.037387256328193195
24,117,0,0,0,23,198.1,86,33.68,177.0,86,15.05,180.5,92,8.12,6.8,6,1.84,1,264,555.6,0.022727272727272728,0.012239020878329733,1.6931623931623931,1.5128205128205128,1.5427350427350428,56.85,0.032365875109938436
46,78,0,0,1,0,149.7,119,25.45,182.2,115,15.49,261.5,126,11.77,9.7,8,2.62,0,360,593.4,0.022222222222222223,0.016346477923828782,1.919230769230769,2.3358974358974356,3.3525641025641026,52.709999999999994,0.0497059381521533
14,208,2,0,1,0,326.5,67,55.51,176.3,113,14.99,181.7,102,8.18,10.7,6,2.89,2,282,684.5,0.02127659574468085,0.015631848064280494,1.5697115384615385,0.8475961538461539,0.8735576923076922,78.68,0.03673106253177427
41,131,2,1,0,26,292.9,101,49.79,199.7,97,16.97,255.3,127,11.49,13.8,7,3.73,4,325,747.9,0.021538461538461538,0.018451664661050943,2.23587786259542,1.5244274809160305,1.9488549618320612,78.24999999999999,0.04766773162939298
38,63,1,0,1,0,83.0,64,14.11,177.0,106,15.05,245.7,89,11.06,13.0,3,3.51,0,259,505.7,0.011583011583011582,0.02570694087403599,1.3174603174603174,2.8095238095238093,3.9,40.22,0.08727001491795126
35,53,0,0,0,24,145.7,146,24.77,220.5,136,18.74,249.9,96,11.25,13.1,5,3.54,3,378,616.1,0.013227513227513227,0.021262782015906506,2.749056603773585,4.160377358490566,4.715094339622642,54.76,0.06464572680788898
29,62,1,0,1,0,182.3,101,30.99,328.2,93,27.9,245.0,131,11.03,11.2,1,3.02,2,325,755.5,0.003076923076923077,0.014824619457313037,2.9403225806451614,5.293548387096774,3.9516129032258065,69.92,0.04319221967963387
24,97,0,0,1,0,218.0,86,37.06,184.0,94,15.64,240.5,110,10.82,6.4,8,1.73,3,290,642.5,0.027586206896551724,0.009961089494163425,2.247422680412371,1.8969072164948453,2.479381443298969,63.52,0.02723551637279597
28,105,2,0,1,0,140.6,109,23.9,178.6,51,15.18,217.0,83,9.76,6.8,3,1.84,2,243,536.2,0.012345679012345678,0.01268183513614323,1.339047619047619,1.700952380952381,2.066666666666667,48.839999999999996,0.03767403767403768
34,157,0,0,1,0,152.7,105,25.96,257.5,80,21.89,198.1,93,8.91,9.4,4,2.54,1,278,608.3,0.014388489208633094,0.015452901528850897,0.9726114649681528,1.6401273885350318,1.261783439490446,56.760000000000005,0.04474982381959126
4,66,0,0,0,36,106.7,76,18.14,209.8,77,17.83,190.4,117,8.57,12.1,2,3.27,1,270,506.9,0.007407407407407408,0.023870585914381535,1.6166666666666667,3.178787878787879,2.8848484848484848,44.54,0.07341715312079031
7,122,0,0,1,0,243.8,98,41.45,83.9,72,7.13,179.8,84,8.09,13.7,8,3.7,2,254,507.50000000000006,0.031496062992125984,0.02699507389162561,1.998360655737705,0.6877049180327869,1.4737704918032788,56.67,0.0652902770425269
27,38,0,0,1,0,194.4,94,33.05,186.7,95,15.87,223.3,90,10.05,10.8,5,2.92,3,279,604.4000000000001,0.017921146953405017,0.01786896095301125,5.11578947368421,4.913157894736842,5.876315789473685,58.97,0.0495167034085128
24,106,2,0,1,0,213.9,95,36.36,151.9,70,12.91,260.1,124,11.7,12.2,5,3.29,3,289,625.9000000000001,0.01730103806228374,0.0194919316184694,2.017924528301887,1.4330188679245284,2.4537735849056608,60.97,0.0539609644087256
8,99,2,0,1,0,217.2,112,36.92,246.7,89,20.97,226.1,89,10.17,15.8,7,4.27,3,290,690.0,0.02413793103448276,0.022898550724637683,2.193939393939394,2.491919191919192,2.283838383838384,68.06,0.06273875991771966
5,99,0,0,1,0,241.1,72,40.99,155.6,98,13.23,188.2,109,8.47,11.6,10,3.13,1,279,584.9,0.035842293906810034,0.01983244999145153,2.4353535353535354,1.5717171717171716,1.9010101010101008,62.69,0.049928218216621474
17,144,2,1,1,0,203.5,100,34.6,247.6,103,21.05,194.3,94,8.74,11.9,11,3.21,0,297,645.4000000000001,0.037037037037037035,0.01843817787418655,1.4131944444444444,1.7194444444444443,1.3493055555555555,64.39,0.0498524615623544
5,93,0,0,1,0,179.3,93,30.48,178.6,98,15.18,225.2,131,10.13,11.5,6,3.11,3,322,583.0999999999999,0.018633540372670808,0.019722174584119366,1.9279569892473118,1.9204301075268817,2.421505376344086,55.79,0.055744757124932785
15,120,0,0,1,0,180.0,80,30.6,224.2,82,19.06,265.4,91,11.94,4.7,7,1.27,3,253,669.5999999999999,0.02766798418972332,0.007019115890083633,1.5,1.8683333333333332,2.2116666666666664,61.599999999999994,0.02061688311688312
43,106,0,0,1,0,223.0,121,37.91,110.1,98,9.36,188.7,107,8.49,7.1,12,1.92,0,326,521.8,0.03680981595092025,0.013606745879647376,2.1037735849056602,1.038679245283019,1.780188679245283,55.76,0.03443328550932568
34,81,0,0,1,0,183.6,116,31.21,152.6,98,12.97,212.2,99,9.55,12.2,6,3.29,3,313,548.4,0.019169329073482427,0.02224653537563822,2.2666666666666666,1.8839506172839506,2.619753086419753,53.730000000000004,0.061232086357714495
46,127,1,0,0,22,166.0,114,28.22,174.5,103,14.83,244.9,68,11.02,10.2,6,2.75,1,285,585.4,0.021052631578947368,0.01742398360095661,1.3070866141732282,1.374015748031496,1.9283464566929134,54.06999999999999,0.050859996301091184
42,65,0,0,1,0,136.1,112,23.14,272.9,96,23.2,220.2,104,9.91,4.4,2,1.19,1,312,629.2,0.00641025641025641,0.006993006993006993,2.0938461538461537,4.1984615384615385,3.3876923076923076,56.25,0.021155555555555556
41,35,1,0,1,0,149.3,113,25.38,242.2,122,20.59,174.3,104,7.84,8.9,6,2.4,2,339,565.8,0.017699115044247787,0.015729939908094737,4.265714285714286,6.92,4.98,53.81,0.04460137520906894
2,88,1,0,1,0,65.4,97,11.12,168.2,76,14.3,236.0,113,10.62,13.8,1,3.73,2,286,469.6,0.0034965034965034965,0.02938671209540034,0.7431818181818183,1.9113636363636362,2.6818181818181817,36.04,0.103496115427303
7,65,0,0,1,0,213.4,111,36.28,234.5,94,19.93,250.1,123,11.25,2.7,4,0.73,1,328,698.0,0.012195121951219513,0.003868194842406877,3.2830769230769232,3.6076923076923078,3.8476923076923075,67.46000000000001,0.010821227394011264
4,123,0,0,1,0,206.9,85,35.17,244.7,78,20.8,221.5,136,9.97,7.7,2,2.08,3,299,673.1,0.006688963210702341,0.011439607784875946,1.6821138211382114,1.989430894308943,1.8008130081300813,65.94,0.03154382772217167
9,126,1,0,0,27,186.2,78,31.65,189.6,83,16.12,76.5,139,3.44,9.6,3,2.59,2,300,452.29999999999995,0.01,0.021224850762768074,1.4777777777777776,1.5047619047619047,0.6071428571428571,51.209999999999994,0.05057605936340559
40,45,0,0,0,22,196.6,84,33.42,313.2,92,26.62,163.3,108,7.35,11.9,3,3.21,0,284,673.0999999999999,0.01056338028169014,0.017679393849353738,4.368888888888889,6.96,3.628888888888889,67.39,0.0476331799970322
24,93,1,1,1,0,312.0,109,53.04,129.4,100,11.0,217.6,74,9.79,10.5,2,2.84,0,283,659.0,0.007067137809187279,0.015933232169954476,3.3548387096774195,1.3913978494623656,2.339784946236559,73.82999999999998,0.038466747934444
0,63,0,1,0,36,199.0,110,33.83,291.3,111,24.76,197.6,92,8.89,11.0,6,2.97,1,313,687.9,0.019169329073482427,0.015990696322139845,3.1587301587301586,4.623809523809524,3.1365079365079365,67.48,0.04401304090100771
2,100,0,0,1,0,203.1,96,34.53,217.0,126,18.45,180.9,122,8.14,13.5,2,3.65,3,344,601.0,0.005813953488372093,0.022462562396006656,2.031,2.17,1.8090000000000002,61.120000000000005,0.05971858638743455
37,53,0,0,1,0,168.8,97,28.7,220.3,87,18.73,154.3,113,6.94,10.9,2,2.94,0,297,543.4000000000001,0.006734006734006734,0.020058888479941108,3.1849056603773587,4.156603773584906,2.9113207547169813,54.37,0.05407393783336399
12,92,0,1,1,0,173.1,140,29.43,240.3,105,20.43,233.2,117,10.49,9.0,5,2.43,1,362,646.5999999999999,0.013812154696132596,0.013918960717599755,1.8815217391304346,2.6119565217391307,2.534782608695652,60.35,0.04026512013256007
35,139,2,0,1,0,134.4,106,22.85,211.3,98,17.96,193.6,125,8.71,10.2,2,2.75,5,329,539.3000000000001,0.0060790273556231,0.01891340626738364,0.9669064748201439,1.5201438848920865,1.3928057553956834,49.52,0.05553311793214862
32,110,1,0,0,40,202.6,103,34.44,118.8,128,10.1,234.9,98,10.57,9.0,9,2.43,2,329,556.3,0.02735562310030395,0.01617832104979328,1.8418181818181818,1.08,2.1354545454545457,55.11,0.04409363091997823
47,110,1,0,1,0,74.5,117,12.67,200.8,98,17.07,192.2,101,8.65,9.8,7,2.65,3,316,467.5,0.022151898734177215,0.02096256684491979,0.6772727272727272,1.8254545454545457,1.747272727272727,38.39,0.06902839281062777
19,215,2,0,1,0,83.6,148,14.21,120.9,91,10.28,226.6,110,10.2,10.7,9,2.89,0,349,431.1,0.025787965616045846,0.024820227325446528,0.38883720930232557,0.5623255813953488,1.053953488372093,34.69,0.08330931104064573
1,138,2,0,1,0,220.2,89,37.43,88.3,125,7.51,195.3,79,8.79,12.9,5,3.48,0,293,503.8,0.017064846416382253,0.025605398967844382,1.5956521739130434,0.639855072463768,1.415217391304348,53.73,0.06476828587381352
37,137,0,1,1,0,135.1,95,22.97,134.1,102,11.4,223.1,81,10.04,12.3,2,3.32,2,278,492.29999999999995,0.007194244604316547,0.024984765386959176,0.9861313868613139,0.9788321167883212,1.6284671532846715,44.41,0.07475793740148616
6,85,1,0,1,0,225.0,81,38.25,176.9,63,15.04,194.3,110,8.74,7.1,2,1.92,3,254,596.2,0.007874015748031496,0.011908755451190875,2.6470588235294117,2.081176470588235,2.2858823529411767,62.03,0.030952764791230047
18,22,1,0,1,0,110.3,107,18.75,166.5,93,14.15,202.3,96,9.1,9.5,5,2.57,0,296,479.1,0.016891891891891893,0.019828845752452515,5.013636363636364,7.568181818181818,9.195454545454545,42.0,0.061190476190476184
8,107,0,0,0,37,60.0,102,10.2,102.2,80,8.69,261.8,106,11.78,11.1,3,3.0,0,288,424.0,0.010416666666666666,0.026179245283018866,0.5607476635514018,0.9551401869158879,2.446728971962617,30.67,0.097815454841865
7,51,2,0,1,0,214.8,94,36.52,149.7,58,12.72,283.4,66,12.75,10.2,5,2.75,0,218,647.9,0.022935779816513763,0.015743170242321344,4.211764705882353,2.9352941176470586,5.556862745098039,61.99,0.04436199386997903
17,94,1,0,1,0,181.8,85,30.91,202.4,98,17.2,245.9,97,11.07,9.2,2,2.48,4,280,630.1,0.007142857142857143,0.014600857006824312,1.9340425531914895,2.1531914893617023,2.6159574468085105,59.18,0.04190604934099358
27,33,0,0,0,29,157.4,99,26.76,117.9,80,10.02,279.2,79,12.56,13.9,11,3.75,4,258,554.5,0.04263565891472868,0.025067628494138863,4.7696969696969695,3.5727272727272728,8.460606060606061,49.34,0.07600324280502634
1,106,0,0,1,0,207.9,91,35.34,172.0,109,14.62,191.8,143,8.63,14.4,7,3.89,4,343,571.7,0.02040816326530612,0.02518803568305055,1.961320754716981,1.6226415094339623,1.809433962264151,58.59,0.06639358252261478
28,86,2,0,0,41,119.0,101,20.23,230.0,134,19.55,236.9,58,10.66,9.5,3,2.57,0,293,585.9,0.010238907849829351,0.016214371053080733,1.3837209302325582,2.6744186046511627,2.7546511627906978,50.44,0.050951625693893735
14,97,0,1,1,0,143.7,117,24.43,273.0,82,23.21,178.3,81,8.02,10.9,3,2.94,0,280,595.0,0.010714285714285714,0.018319327731092436,1.481443298969072,2.814432989690722,1.8381443298969073,55.66,0.0528206970894718
15,106,1,0,0,32,165.9,126,28.2,216.5,93,18.4,173.1,86,7.79,14.1,8,3.81,4,305,555.5,0.02622950819672131,0.02538253825382538,1.5650943396226416,2.042452830188679,1.6330188679245283,54.38999999999999,0.07004964147821291
38,108,2,0,1,0,138.6,122,23.56,172.3,117,14.65,231.6,92,10.42,9.8,3,2.65,1,331,542.5,0.00906344410876133,0.01806451612903226,1.2833333333333332,1.5953703703703705,2.1444444444444444,48.63,0.05449311124820069
14,114,0,0,1,0,84.7,118,14.4,249.9,86,21.24,193.4,95,8.7,14.5,8,3.92,1,299,528.0,0.026755852842809364,0.027462121212121212,0.7429824561403509,2.192105263157895,1.6964912280701754,44.34,0.08840775823184482
45,92,1,1,1,0,62.6,111,10.64,180.6,126,15.35,221.7,80,9.98,10.4,2,2.81,1,317,464.9,0.006309148264984227,0.022370402237040225,0.6804347826086957,1.9630434782608694,2.409782608695652,35.97,0.07812065610230748
30,59,2,0,1,0,155.2,79,26.38,235.3,123,20.0,169.4,80,7.62,8.7,4,2.35,1,282,559.9,0.014184397163120567,0.015538489015895695,2.630508474576271,3.9881355932203393,2.8711864406779664,53.99999999999999,0.043518518518518526
